,id,price,heading,link,make,model,odometer_km,year,colour,location,doors,fuel_consumption_lpkm,engine_power_max_kW,engine_size_l,engine_fuel_type,engine_fuel_tank_l,engine_transmission,performace_0_to_100_s,performace_speed_max_kmph,economy_fuel_consumption_lpkm,economy_fuel_range_km,economy_CO2_gpkm,safety_ABS,safety_EBD,safety_brake_assist,safety_driver_airbag,safety_passenger_airbag,safety_airbag_quantity,features_bluetooth,features_aircon,specs_doors,specs_seats,specs_kerb_weight,history_num_owners,options,description,img_link
445,445,94900.0,2014 Renault Sandero 900 T Dynamique Manual for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2014-Renault-Sandero-900-T-Dynamique-Manual-Western-Cape-Milnerton/5136277/"">
Renault Sandero 900 T Dynamique Manual </a>",Renault,Renault Sandero,106400.0,2014.0,silver,western cape,,,66.0,0.9,p,50.0,m,,175.0,5.2,962.0,119.0,True,True,True,True,True,4.0,True,True,5.0,5.0,962.0,,,"We are so confident in the quality of this car, we offer a 7-day/700km return policy; Vehicle features include: Last Service: 08-08-2019 on 105 797km / Auxiliary / Bluetooth / Aircon / Multi Function Steering / 15” Alloys // getWorth certified; finance available; nationwide delivery; Trade-ins welcome; price excludes service & delivery fee; please make an appointment to view.",
446,446,94900.0,2014 Chevrolet Aveo 1.6 L 5dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2014-Chevrolet-Aveo-1.6-L-5dr-Western-Cape-Vredendal/5164815/"">
Chevrolet Aveo 1.6 L 5dr </a>",Chevrolet,Chevrolet Aveo,75000.0,2014.0,silver,western cape,,,77.0,1.6,p,45.0,m,,184.0,7.3,616.0,173.0,True,False,False,True,True,2.0,False,True,5.0,5.0,1090.0,,,| Instalment: R1699 | No Deposit | 72 Months | 35% Balloon | Finance VWFS | Contact us at Vredendal Volkswagen and speak to Gerrit Nieuwoudt on 027 2132013 or 082 881 4647 feel free to also email him gerrit@vredvw.co.za or simply complete the form supplied and one of our sale team will be in contact with in due course. |,
447,447,94900.0,2014 Chevrolet Sonic 1.6 Ls 5dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name vehicle-list__vehicle-name_featured"" href=""/for-sale/used/2014-Chevrolet-Sonic-1.6-Ls-5dr-Western-Cape-Kuils-River/5351835/"">
Chevrolet Sonic 1.6 Ls 5dr </a>",Chevrolet,Chevrolet Sonic,108500.0,2014.0,grey,western cape,,,85.0,1.6,p,46.0,m,,189.0,6.5,708.0,155.0,True,True,False,True,True,4.0,True,True,5.0,5.0,1170.0,,,"At WINGFIELD MOTORS our customers is king!Before delivery, this vehicle will receive a Multi-point quality inspection before being subjected to an AA DEKRA roadworthiness test. We will trade in any vehicle on this transaction and ensure you receive a pleasant buying experience. Finance and Insurance can be arranged from our premises by our highly qualified and experienced staff. You can be assured of great aftersales service, should this be required. This vehicle can be delivered country wide at an agreed cost. Please ask about our optional mechanical breakdown insurance for your new vehicle. We also provide optional service plans to ensure you do not experience sudden servicing costs.Submit an enquiry on this vehicle NOW !!",
448,448,94900.0,2013 Ford Figo 1.4 Ambiente for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2013-Ford-Figo-1.4-Ambiente-Western-Cape-Vredenburg/5436067/"">
Ford Figo 1.4 Ambiente </a>",Ford,Ford Figo,,2013.0,grey,western cape,,,62.0,1.4,p,45.0,m,,169.0,6.6,682.0,156.0,True,True,False,True,True,2.0,False,True,5.0,5.0,1070.0,,,"Estimated monthly payment is R 1 940 over 60 months with a 10% deposit of R 9 490
at a rate of 13% (PRIME + 3%) -
Recalculate?",
449,449,94950.0,2013 Ford Figo 1.4 Ambiente for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2013-Ford-Figo-1.4-Ambiente-Western-Cape-Parow/5444430/"">
Ford Figo 1.4 Ambiente </a>",Ford,Ford Figo,99110.0,2013.0,silver/grey,western cape,,,62.0,1.4,p,45.0,m,,169.0,6.6,682.0,156.0,True,True,False,True,True,2.0,False,True,5.0,5.0,1070.0,,,Very Neat Interior and Exterior Condition No AccidentsMotus 101 quality mechanical checks done Full Service History Fast and excellent finance approvals ratings at our dealershipOptional extended warranties and service plan available We assist with accessories fitment such as smash and grabNationwide delivery service available on request Finance is available with all major banks All Trade-ins are welcome Call now to book a test drive Price is excluding R800 licence and registration costPlease note the mileage might have changed from the time this ad was placed,
450,450,94990.0,2017 Suzuki Celerio 1.0 GA for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2017-Suzuki-Celerio-1.0-GA-Western-Cape-Bellville/3592600/"">
Suzuki Celerio 1.0 GA </a>",Suzuki,Suzuki Celerio,44522.0,2017.0,silver,western cape,,,50.0,1.0,p,35.0,m,,155.0,4.7,745.0,110.0,True,True,False,True,True,2.0,False,True,5.0,5.0,835.0,,,In excellent conditionFull service historyBalance of factory warrantyTrade-ins welcomeAssistance with financeExtended warranties available,
451,451,94990.0,2017 Suzuki Celerio 1.0 GA for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2017-Suzuki-Celerio-1.0-GA-Western-Cape-Bellville/4294974/"">
Suzuki Celerio 1.0 GA </a>",Suzuki,Suzuki Celerio,38974.0,2017.0,grey,western cape,,,50.0,1.0,p,35.0,m,,155.0,4.7,745.0,110.0,True,True,False,True,True,2.0,False,True,5.0,5.0,835.0,,,In excellent conditionFull service historyBalance of factory warrantyTrade-ins welcomeAssistance with financeExtended warranties and service plans availableT & C's apply,
452,452,94990.0,2013 Ford Figo 1.4 Tdci Ambiente for sale in Western Cape,"<a class=""vehicle-list__vehicle-name vehicle-list__vehicle-name_featured"" href=""/for-sale/used/2013-Ford-Figo-1.4-Tdci-Ambiente-Western-Cape-Bellville/5407131/"">
Ford Figo 1.4 Tdci Ambiente </a>",Ford,Ford Figo,95500.0,2013.0,charcoal,western cape,,,51.0,1.4,d,45.0,m,,163.0,5.3,849.0,139.0,True,True,False,True,True,2.0,False,True,5.0,5.0,1100.0,,,very light on fuel like new,
453,453,94995.0,2013 Kia Picanto 1.0 Lx for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2013-Kia-Picanto-1.0-Lx-Western-Cape-Wynberg/5204731/"">
Kia Picanto 1.0 Lx </a>",Kia,Kia Picanto,78000.0,2013.0,midnight black,western cape,,,51.0,1.0,p,35.0,m,,155.0,4.9,714.0,117.0,False,False,False,True,True,2.0,False,True,5.0,5.0,940.0,,,Immaculate -Fuel Saver. Must be seen and test driven to be appreciated. Has USB - ipod and Aux inputs . Call us Today. Finance can be arranged. Vehicle comes with Roadworthy and Service prior delivery. WARRANTY AVAILABLECall Garth on 0835307988,
454,454,94995.0,2015 Chevrolet Spark 1.2 L 5dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2015-Chevrolet-Spark-1.2-L-5dr-Western-Cape-Strand/5256539/"">
Chevrolet Spark 1.2 L 5dr </a>",Chevrolet,Chevrolet Spark,60500.0,2015.0,silver,western cape,,,60.0,1.2,p,35.0,m,,164.0,5.4,648.0,129.0,True,True,False,True,True,2.0,True,True,5.0,4.0,970.0,,,"The Chevrolet Spark combines efficiency, style, and comfort into one compact vehicle. With a strong focus on eco-friendly driving. To booka test drive contact Philwest Volkswagen located in Helderberg today.",
455,455,94995.0,2013 Toyota Aygo 1.0 Wild 5dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2013-Toyota-Aygo-1.0-Wild-5dr-Western-Cape-Malmesbury/5392369/"">
Toyota Aygo 1.0 Wild 5dr </a>",Toyota,Toyota Aygo,118000.0,2013.0,silver,western cape,,,50.0,1.0,p,35.0,m,,157.0,4.6,761.0,102.0,True,True,True,True,True,4.0,False,True,5.0,5.0,830.0,,,"Estimated monthly payment is R 1 950 over 60 months with a 10% deposit of R 9 500
at a rate of 13% (PRIME + 3%) -
Recalculate?",
456,456,94995.0,2009 Opel Corsa 1.4i Sport for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2009-Opel-Corsa-1.4i-Sport-Western-Cape/5433813/"">
Opel Corsa 1.4i Sport </a>",Opel,Opel Corsa,165000.0,2009.0,silver,western cape,,,,,p,,m,,,,,,False,False,False,False,False,,False,False,,,,,,"Estimated monthly payment is R 1 950 over 60 months with a 10% deposit of R 9 500
at a rate of 13% (PRIME + 3%) -
Recalculate?",
457,457,94995.0,2012 Volkswagen Polo Vivo 1.4 5Dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2012-Volkswagen-Polo-Vivo-1.4-5Dr-Western-Cape-Table-View/5445586/"">
Volkswagen Polo Vivo 1.4 5Dr </a>",Volkswagen,Volkswagen Polo Vivo,148612.0,2012.0,reflex silver metall,western cape,,,55.0,1.4,p,45.0,m,,171.0,6.2,726.0,147.0,True,True,False,True,True,2.0,True,True,5.0,5.0,1049.0,,,,
458,458,95000.0,2011 Suzuki Alto 1.0 Gls for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2011-Suzuki-Alto-1.0-Gls-Western-Cape-Cape-Town/5260991/"">
Suzuki Alto 1.0 Gls </a>",Suzuki,Suzuki Alto,107418.0,2011.0,black,western cape,,,50.0,1.0,p,35.0,m,,145.0,5.7,614.0,132.0,True,True,True,True,True,2.0,False,True,5.0,4.0,895.0,,,"Estimated monthly payment is R 1 950 over 60 months with a 10% deposit of R 9 500
at a rate of 13% (PRIME + 3%) -
Recalculate?",
459,459,95000.0,2011 Toyota Yaris Zen1 3dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2011-Toyota-Yaris-Zen1-3dr-Western-Cape-Robertson/5326543/"">
Toyota Yaris Zen1 3dr </a>",Toyota,Toyota Yaris,105000.0,2011.0,silver,western cape,,,51.0,1.0,p,42.0,m,,155.0,5.4,778.0,127.0,True,True,True,True,True,2.0,False,False,3.0,5.0,977.0,,,,
460,460,97400.0,2013 Ford Fiesta 1.0 Ecoboost Trend 5dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name vehicle-list__vehicle-name_featured"" href=""/for-sale/used/2013-Ford-Fiesta-1.0-Ecoboost-Trend-5dr-Western-Cape-Cape-Town/5451390/"">
Ford Fiesta 1.0 Ecoboost Trend 5dr </a>",Ford,Ford Fiesta,120281.0,2013.0,midnight,western cape,,,92.0,1.0,p,42.0,m,,196.0,4.3,977.0,99.0,True,True,True,True,True,2.0,True,True,5.0,5.0,1135.0,,,"AVAILABLE AT WYNBERG-CAPE TOWN: Features include: Radio, central locking, aircon. AVAILABLE AT WYNBERG-CAPE TOWN: Features include: Radio, central locking, aircon.",
461,461,98000.0,2012 Hyundai i20 1.4 for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2012-Hyundai-i20-1.4-Western-Cape-Villiersdorp/5371345/"">
Hyundai i20 1.4 </a>",Hyundai,Hyundai i20,126949.0,2012.0,silver,western cape,,,74.0,1.4,p,45.0,m,,180.0,5.8,776.0,138.0,True,True,False,True,True,2.0,False,True,5.0,5.0,1033.0,,,126 949 kmElecrtic WindowsElectric MirrorsMulti Function SteeringHyundai RadioBluetooth/Aux/USBAirconPower Steering6-SpeedFinance Available From +-R 2400p/mR 98 000FINANCE AVAILABLEMichelloContact:_071 515 3771__028 007 0289_,
462,462,99500.0,2013 Volkswagen Polo Vivo 1.4 Trendline 5Dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name vehicle-list__vehicle-name_featured"" href=""/for-sale/used/2013-Volkswagen-Polo-Vivo-1.4-Trendline-5Dr-Western-Cape-Bellville/5430269/"">
Volkswagen Polo Vivo 1.4 Trendline 5Dr </a>",Volkswagen,Volkswagen Polo Vivo,140000.0,2013.0,reflex silver metall,western cape,,,63.0,1.4,p,45.0,m,,177.0,6.2,726.0,147.0,True,True,False,True,True,2.0,True,True,5.0,5.0,1061.0,,,"Metallic paint, Alloy wheels, Radio, Air-conditioning. This is a Used car available from Barons Bellville. We can assist with finance, insurance and warranty quotes. Trade-ins welcome and delivery can be arranged countrywide.",
463,463,99750.0,2010 Volkswagen Polo Vivo 1.4 Trendline 5Dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2010-Volkswagen-Polo-Vivo-1.4-Trendline-5Dr-Western-Cape-Oudtshoorn/5355055/"">
Volkswagen Polo Vivo 1.4 Trendline 5Dr </a>",Volkswagen,Volkswagen Polo Vivo,85000.0,2010.0,black magic,western cape,,,63.0,1.4,p,45.0,m,,177.0,6.2,726.0,147.0,True,True,False,True,True,2.0,True,True,5.0,5.0,1061.0,,,"Factory Fitted Options Included:Air conditioning(9AB) Y R 0.00 Alloy Wheel package 6J x 14""(PJ1) R 2,175.00 Radio/CD/MP3 package with 4 speakers(RA2) R 2,754.00 Anti-theft alarm with Immobilization device(WD1) R 1,228.00",
464,464,99900.0,2015 TATA Indica Vista 1.4 INI Bounce for sale in Western Cape,"<a class=""vehicle-list__vehicle-name vehicle-list__vehicle-name_featured"" href=""/for-sale/used/2015-TATA-Indica-Vista-1.4-INI-Bounce-Western-Cape-Kuils-River/3506638/"">
TATA Indica Vista 1.4 INI Bounce </a>",TATA,TATA Indica,29875.0,2015.0,silver,western cape,,,55.0,1.4,p,44.0,m,,150.0,6.7,657.0,159.0,False,False,False,False,False,,False,True,5.0,5.0,1035.0,,,"At WINGFIELD MOTORS our customers is king!Before delivery, this vehicle will receive a Multi-point quality inspection before being subjected to an AA DEKRA roadworthiness test. We will trade in any vehicle on this transaction and ensure you receive a pleasant buying experience. Finance and Insurance can be arranged from our premises by our highly qualified and experienced staff. You can be assured of great aftersales service, should this be required. This vehicle can be delivered country wide at an agreed cost. Please ask about our optional mechanical breakdown insurance for your new vehicle. We also provide optional service plans to ensure you do not experience sudden servicing costs.Submit an enquiry on this vehicle NOW !!",
465,465,99900.0,2012 Peugeot 207 1.4 Popart 5dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2012-Peugeot-207-1.4-Popart-5dr-Western-Cape-Paarl/4980178/"">
Peugeot 207 1.4 Popart 5dr </a>",Peugeot,Peugeot 207,96000.0,2012.0,silver,western cape,,,54.0,1.4,p,50.0,m,,167.0,6.3,794.0,145.0,True,True,True,True,True,2.0,False,True,5.0,5.0,1157.0,,,"Kobus 082 770 0990,AA Dekra roadworthy,Finance available,Trade ins welcome",
466,466,99900.0,2014 Hyundai i10 1.25 Gls for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2014-Hyundai-i10-1.25-Gls-Western-Cape-Strand/5272609/"">
Hyundai i10 1.25 Gls </a>",Hyundai,Hyundai i10,74000.0,2014.0,grey,western cape,,,64.0,1.2,p,35.0,m,,169.0,4.7,745.0,113.0,True,True,False,True,True,2.0,False,True,5.0,5.0,885.0,,,"Funky little city hopper, low on fuel consumption easy to drive, and now available , but you have to act quick to make this little beaut yourselectric windows, CD player and moreUnbelievable value for money , Call now to make it yours!!Finance Available and Trade-ins Welcome",
467,467,99900.0,2014 Nissan Micra 1.5i TEKNA for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2014-Nissan-Micra-1.5i-TEKNA-Western-Cape-Worcester/5278015/"">
Nissan Micra 1.5i TEKNA </a>",Nissan,Nissan Micra,57800.0,2014.0,grey,western cape,,,73.0,1.5,p,41.0,m,,180.0,6.3,651.0,150.0,True,True,True,True,True,6.0,True,True,5.0,5.0,954.0,,,PLEASE PHONE GUSTAV 0828745566,
468,468,99900.0,2017 Renault Kwid 1.0 Expression 5-Door for sale in Western Cape,"<a class=""vehicle-list__vehicle-name vehicle-list__vehicle-name_featured"" href=""/for-sale/used/2017-Renault-Kwid-1.0-Expression-5-Door-Western-Cape-Cape-Town/5312297/"">
Renault Kwid 1.0 Expression 5-Door </a>",Renault,Renault Kwid,65000.0,2017.0,silver,western cape,,,50.0,1.0,p,28.0,m,,152.0,4.7,596.0,112.0,False,False,False,True,False,1.0,True,True,5.0,5.0,693.0,,,call Conrad Munting 0824476839 or email conrad.munting@bmwdealer.co.za Finance can be arranged and Trade Ins accepted. Nationwide delivery can be arranged. _________ www.smgbmwcapetown.co.za __________,
469,469,99900.0,2009 Ford Focus 1.8 Ambiente 5dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2009-Ford-Focus-1.8-Ambiente-5dr-Western-Cape-Paarl/5326031/"">
Ford Focus 1.8 Ambiente 5dr </a>",Ford,Ford Focus,146000.0,2009.0,silver,western cape,,,92.0,1.8,p,55.0,m,,196.0,7.0,786.0,171.0,True,True,False,True,True,2.0,False,True,5.0,5.0,,,,"For more information, please contact Lorenzo @ 0643747374 or lorenzo@wheelspot.co.zaLow Kilometers! Very Neat Vehicle. Unbelievable! Excellent Condition!Finance applications done for you, please send an email to paarl@wheelspot.co.zafor the application required. Cash price already, thus not negotiable and no offers accepted. This vehicle can be viewed at Wheel Spot PaarlCnr Oosbosch & Van Riebeeck RoadPaarl7646021-8723597 Stockist of all bakkie/pick-up brands, makes & models, i.e. Ford (Bantam, Ranger, Courier), Hyundai, Isuzu, Mazda (BT-50, Drifter), Mitsubishi (Colt/Rodeo), Nissan (NP, Hardbody), Opel (Corsa Utility), Tata, Toyota (Hilux, Land Cruiser), Volkswagen (Caddy) and many more!Wheel Spot, the Biggest Bakkie Dealer in the Boland!",
470,470,99900.0,2007 Volkswagen Golf 2.0 Comfortline for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2007-Volkswagen-Golf-2.0-Comfortline-Western-Cape-Kuils-River/5379943/"">
Volkswagen Golf 2.0 Comfortline </a>",Volkswagen,Volkswagen Golf,164000.0,2007.0,silver,western cape,,,85.0,2.0,p,55.0,m,,192.0,8.3,,,True,False,False,True,True,6.0,False,True,5.0,5.0,1220.0,,,Great family vehicle.Trade ins are welcome.Finance available.T&Cs apply,
471,471,99900.0,2016 Renault Kwid 1.0 Dynamique 5-Door for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2016-Renault-Kwid-1.0-Dynamique-5-Door-Western-Cape-Caledon/5408803/"">
Renault Kwid 1.0 Dynamique 5-Door </a>",Renault,Renault Kwid,64000.0,2016.0,silver,western cape,,,50.0,1.0,p,28.0,m,,152.0,4.7,596.0,112.0,False,False,False,True,False,1.0,True,True,5.0,5.0,695.0,,,,
472,472,99900.0,2017 Renault Kwid 1.0 Dynamique 5-Door for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2017-Renault-Kwid-1.0-Dynamique-5-Door-Western-Cape-Cape-Town/5410137/"">
Renault Kwid 1.0 Dynamique 5-Door </a>",Renault,Renault Kwid,46372.0,2017.0,silver/grey,western cape,,,50.0,1.0,p,28.0,m,,152.0,4.7,596.0,112.0,False,False,False,True,False,1.0,True,True,5.0,5.0,695.0,,,NEW ARRIVAL.The very fuel efficient hatch back not only has LOW Kilometers but also has Navigation for your convenience. Come and test drive today and you will not regret it. We accept all trade ins and finance can be arranged through all major finance institutions.NATIONWIDE DELIVERY.,
473,473,99900.0,2013 Volkswagen Polo Vivo 1.4 Blueline 5Dr for sale in Western Cape,"<a class=""vehicle-list__vehicle-name"" href=""/for-sale/used/2013-Volkswagen-Polo-Vivo-1.4-Blueline-5Dr-Western-Cape-Durbanville/5434351/"">
Volkswagen Polo Vivo 1.4 Blueline 5Dr </a>",Volkswagen,Volkswagen Polo Vivo,124000.0,2013.0,silver,western cape,,,55.0,1.4,p,45.0,m,,170.0,5.4,833.0,138.0,True,True,False,True,True,2.0,True,True,5.0,5.0,1058.0,,,"Only 124 000km with a full service history from VW. This car is very well looked after inside and out and in absolute stunning condition. Spotless silver exterior and clean and comfortable interior.Features: Alloy wheelsClimate controlAircondistioner, powersteeringAirbagPrice: R99 900 (We arrange Wesbank Financing and we do accpt trade-ins)Contact Jaco on 082 570 6220 or Rikus on 071 234 7099",
474,474,99900.0,2016 Kia Picanto 1.0 LS for sale in Western Cape,"<a class=""vehicle-list__vehicle-name vehicle-list__vehicle-name_featured"" href=""/for-sale/used/2016-Kia-Picanto-1.0-LS-Western-Cape-Cape-Town/5435211/"">
Kia Picanto 1.0 LS </a>",Kia,Kia Picanto,49244.0,2016.0,silver,western cape,,,51.0,1.0,p,35.0,m,,155.0,4.9,714.0,117.0,False,False,False,True,False,1.0,False,True,5.0,5.0,940.0,,,"Contact dealer for more information Nationwide delivery available, and Test drives welcome.	Prices exclude Documentation, Licensing and Admin fees of R4650excl. VAT.For more info, contact: •	Benjamin 021-595-7017 or 082 875 8057•	Nazeem 021-595-7031 or 083 325 2226•	Melina 021-595-7094 or 076 659 6550 •	Moses 021-595-7011 or 073 189 6416",
